building_id,mean_energy,std_energy,max_energy,min_energy,mean_gap,std_gap,mean_gap_pct,mean_temp,square_feet,primary_use,year_built,site_id,energy_intensity,gap_intensity,cv_energy,cluster
275,146.3669,38.370865,261.24,0.0,-41.8395,31.060966,-22.279566,24.983308596871787,70832,Office,2014.0,2,0.0020663659252468172,-0.0005906780798109087,0.26037642,0.0
276,189.18613,44.7594,336.59,0.0,-44.105873,35.45334,-18.750246,24.983308596871787,70837,Office,2014.0,2,0.0026706870141588466,-0.0006226301294207933,0.23534524,0.0
277,42.20342,18.501316,103.84,4.25,0.82925326,9.467054,0.69723594,24.983308596871787,12761,Education,1909.0,2,0.0033069596247993615,6.497831502279842e-05,0.42823732,0.0
278,158.10106,81.319016,429.74,0.0,-101.4497,77.142746,-38.93419,24.983308596871787,148101,Office,1970.0,2,0.0010675146788021832,-0.0006849988481037087,0.5111155,0.0
279,55.205147,23.263226,131.5,10.17,-26.119389,21.304508,-31.788513,24.983308596871787,49384,Education,1967.0,2,0.0011178525218092697,-0.0005288931574429941,0.4138985,0.0
280,70.85049,61.597515,236.41,3.91,-50.788635,62.73991,-38.836597,24.98285942674432,105505,Entertainment/public assembly,2008.0,2,0.00067153040353507,-0.0004813814878197093,0.8573013,0.0
281,72.861275,28.718607,154.24,0.0,-17.463356,26.686014,-17.639236,24.983308596871787,28862,Food sales and service,1970.0,2,0.0025243832837625432,-0.0006050429968494753,0.38881817,0.0
282,18.893518,9.505687,75.25,2.77,-11.000195,9.509318,-35.55649,25.144382929642443,28750,Office,1970.0,2,0.0006571430019086632,-0.00038260215469237757,0.47782832,0.0
283,94.120514,33.774433,164.9,17.92,-32.744606,33.370697,-25.573196,24.983308596871787,51920,Entertainment/public assembly,1970.0,2,0.001812763889678851,-0.000630662083127567,0.3550699,0.0
284,216.69258,95.41831,637.38,0.0,-20.758486,87.75149,-7.6181436,24.983308596871787,230259,Entertainment/public assembly,1975.0,2,0.0009410778301778763,-9.015237468108827e-05,0.4383168,0.0
285,453.20874,417.5055,2100.83,26.77,323.7802,415.1024,193.40608,24.983308596871787,21958,Utility,1970.0,2,0.020638860614525936,0.014744761255172992,0.91919297,3.0
286,23.509802,3.2544985,35.37,0.0,-2.9145932,2.7472558,-10.542177,24.983308596871787,32841,Lodging/residential,1935.0,2,0.0007158456203831686,-8.874591132565252e-05,0.13278355,0.0
287,36.889854,13.607892,85.58,0.0,-14.684056,13.624318,-27.074936,24.983308596871787,33713,Office,1956.0,2,0.0010941998704144375,-0.00043554773334648683,0.35914344,0.0
288,20.217443,9.792551,61.84,0.0,-1.89926,10.028317,-3.7413187,24.983308596871787,10733,Entertainment/public assembly,2005.0,2,0.0018834957579827206,-0.00017693870356790575,0.46153304,0.0
289,15.186112,9.22906,60.82,0.0,-8.123696,9.622067,-31.059368,24.983308596871787,9666,Entertainment/public assembly,2005.0,2,0.0015709229754701179,-0.0008403534009733602,0.5701839,0.0
290,71.37124,39.17159,137.74,5.75,-38.446518,38.902004,-34.593246,24.983308596871787,51732,Office,1966.0,2,0.0013796075755996384,-0.0007431720167849523,0.54125905,0.0
291,192.30602,52.78273,341.05,0.0,-8.859945,21.736906,-4.064771,15.538390199221432,90635,Public services,2011.0,3,0.0021217398717358273,-9.775304842712842e-05,0.2730527,1.0
292,100.42184,77.4262,431.35,18.18,-1.6621712,48.470543,2.2475483,15.674227041993541,33743,Public services,1970.0,3,0.0029759908977307773,-4.925827538588421e-05,0.7634076,1.0
293,714.85156,169.43663,1296.74,186.13,-124.94209,154.56909,-12.713576,15.552009591230874,408000,Office,2010.0,3,0.0017520828686694396,-0.00030622986927852583,0.23669241,1.0
294,39.700527,26.633596,137.12,5.71,-2.1443825,19.593416,-1.2244174,15.552009591230874,14913,Entertainment/public assembly,1970.0,3,0.002661963738176352,-0.00014378318873586166,0.65437967,1.0
295,61.638393,27.841412,161.41,21.91,-30.145578,24.59998,-33.084114,15.552009591230874,83400,Education,1942.0,3,0.0007390606036150599,-0.0003614534404191726,0.4444784,1.0
296,56.020905,17.277182,127.76,0.0,-5.265925,12.596252,-7.6610756,15.199869265509864,22000,Public services,1970.0,3,0.002546289011454735,-0.00023934934460126856,0.30299732,1.0
297,106.3159,35.543648,266.97,41.07,-30.215294,30.951435,-22.318598,15.538390199221432,66200,Education,1950.0,3,0.0016059561443174716,-0.0004564174843926428,0.3312058,1.0
298,24.799435,7.6652226,53.77,0.0,-4.4016004,6.5050435,-13.111758,15.251530731479319,39541,Entertainment/public assembly,1970.0,3,0.000627166927870751,-0.00011131456074225788,0.29710817,1.0
299,171.34132,156.45981,786.81,0.0,-113.51043,135.10973,-39.838257,16.912152121899005,356000,Education,2014.0,3,0.000481294501567521,-0.00031884862509466043,0.9078485,1.0
300,127.73142,45.821598,268.93,0.0,-28.029871,45.081818,-17.221033,15.742168814582607,62800,Education,2014.0,3,0.0020339074604594897,-0.0004463284181293049,0.3559473,1.0
301,36.44971,4.6482453,52.64,4.0,0.5263313,3.9328504,1.816628,15.552009591230874,51176,Public services,1970.0,3,0.0007122283612940826,1.028452831357534e-05,0.12411966,1.0
302,38.643547,12.715131,85.15,0.0,-4.707087,13.681814,-7.8964777,15.552009591230874,57100,Education,2015.0,3,0.0006767577986043233,-8.243440640177072e-05,0.32073647,1.0
303,24.444048,12.850023,80.24,7.14,-7.048174,10.832056,-19.821226,15.552009591230874,15950,Entertainment/public assembly,1970.0,3,0.001532446111708134,-0.0004418640777643374,0.50503063,1.0
304,0.7975645,2.4398437,14.09,0.0,0.6994314,2.4443498,40.906536,15.552009591230874,194300,Entertainment/public assembly,1900.0,3,4.104788480402889e-06,3.5997314443701197e-06,1.3573052,0.0
305,54.160458,18.990944,132.48,18.99,-12.950587,17.693447,-17.771729,15.548458200091364,8637,Office,1970.0,3,0.006270022876948829,-0.00149925761433712,0.34428546,1.0
306,103.7071,43.087997,263.6,45.53,-35.847797,35.847385,-25.006031,15.538390199221432,51500,Education,1931.0,3,0.002013690994632158,-0.0006960602200694905,0.4115098,1.0
307,15.24029,4.5475984,30.18,7.76,0.31654206,2.4917698,2.9749784,15.552009591230874,10873,Public services,1970.0,3,0.0014015348250975125,2.910999256787941e-05,0.28001952,1.0
308,11.794416,3.6493037,24.2,0.0,0.10025056,2.1186726,1.7778516,15.552009591230874,5033,Public services,1970.0,3,0.0023429512172451934,1.9914691510729056e-05,0.28522626,1.0
309,3.7666545,2.4125426,11.92,0.0,-0.3012286,2.2086608,0.7752554,15.552009591230874,2067,Entertainment/public assembly,1970.0,3,0.0018213996573619733,-0.00014566180496197373,0.5061291,1.0
310,32.225067,13.619283,86.81,0.0,-3.9046924,12.585144,-8.41448,15.552009591230874,22000,Public services,1970.0,3,0.0014647092013395698,-0.00017747795152141854,0.40990987,1.0
311,62.306183,33.498425,189.41,0.0,-32.652985,29.290745,-34.33859,15.538390199221432,50000,Education,1928.0,3,0.0012460987352518574,-0.0006530466314501835,0.52914935,1.0
312,5.7203298,4.2054186,25.64,0.0,1.5967377,3.399714,37.7815,15.552009591230874,6625,Entertainment/public assembly,1970.0,3,0.0008633156899343687,0.0002409806432876564,0.62577564,0.0
313,72.05383,40.096622,167.96,0.0,-4.9632874,42.173027,6.0399704,15.552009591230874,103800,Education,1970.0,3,0.0006941535535092389,-4.78154098083412e-05,0.54886407,1.0
314,1.5151157,1.2878157,3.57,0.0,1.263831,1.2704452,104.93132,15.538390199221432,225000,Education,1970.0,3,6.733817795987747e-06,5.617001788443386e-06,0.51203036,0.0
315,38.50604,18.697922,128.8,8.79,-4.555516,18.203154,-7.3240643,15.552009591230874,20644,Entertainment/public assembly,1970.0,3,0.0018651508193640825,-0.00022065951882508107,0.47329274,1.0
316,21.324905,11.674377,61.42,5.63,1.0580277,6.6243834,5.9501357,15.552009591230874,78550,Public services,1970.0,3,0.00027147847125444374,1.3469309675156431e-05,0.5229307,1.0
317,40.620644,21.459295,129.71,9.58,-14.762249,18.217117,-27.02404,15.552009591230874,16098,Office,1970.0,3,0.002523178061725738,-0.0009169668297981193,0.5155926,1.0
318,240.90933,60.023415,414.88,102.2,-3.9469938,30.48788,-1.1198627,15.592950631458095,105000,Office,1970.0,3,0.002294352742120462,-3.759005940724207e-05,0.2481236,1.0
319,19.083239,4.5022926,34.07,0.0,0.23275907,2.876522,1.688167,15.552009591230874,13100,Public services,1929.0,3,0.0014566245784050507,1.776651197440314e-05,0.2241816,1.0
320,100.75329,15.9007015,138.52,0.24,-1.895244,10.352092,-1.4324541,15.552009591230874,105500,Education,1970.0,3,0.0009549984196267615,-1.796422784942535e-05,0.1562672,1.0
321,35.33902,9.345915,72.9,15.52,-0.78012097,6.944402,-1.8488088,15.579567802423965,15913,Public services,1970.0,3,0.002220624593150096,-4.90210486878638e-05,0.25718677,1.0
322,37.008827,11.36267,72.82,15.22,-3.0159388,6.2660747,-7.035232,15.552009591230874,37083,Education,1908.0,3,0.0009979729050122062,-8.132722356946656e-05,0.2989482,1.0
323,440.3876,156.33052,943.95,0.0,-168.11374,157.53896,-26.804066,15.552009591230874,282200,Education,1928.0,3,0.0015605458653929845,-0.0005957233993276845,0.35417968,1.0
324,27.007187,10.560123,59.64,9.73,2.287775,4.3607793,11.326111,15.552009591230874,11910,Entertainment/public assembly,1970.0,3,0.0022674155729702325,0.00019207245736486034,0.3770505,1.0
325,53.749157,25.173159,180.23,18.1,-22.424084,22.337017,-29.046207,15.538390199221432,59200,Education,1959.0,3,0.00090790961220088,-0.000378778799508738,0.4597908,1.0
326,58.955532,22.783327,128.31,16.89,-4.0292215,20.683506,-4.4747195,15.538390199221432,45548,Entertainment/public assembly,1970.0,3,0.0012943320835578083,-8.845905584599012e-05,0.38000375,1.0
327,157.90237,40.704224,330.24,73.59,-37.46668,36.205498,-19.071007,15.552009591230874,99325,Education,1927.0,3,0.001589738580709765,-0.0003772091760403597,0.25615868,1.0
328,47.940174,23.640474,131.45,15.87,-18.284492,19.542917,-28.365492,15.538390199221432,47200,Education,1935.0,3,0.0010156601364967523,-0.00038737510842303723,0.48304844,1.0
329,1.634026,1.3303788,7.52,0.0,-0.5177894,1.1612742,-12.307578,15.552009591230874,3133,Entertainment/public assembly,1970.0,3,0.0005213867423636333,-0.0001652167911505197,0.50507426,1.0
330,78.2614,21.028757,160.21,41.45,-20.036621,19.525282,-20.286884,15.552009591230874,65000,Education,1970.0,3,0.001204002989422158,-0.000308250966812049,0.26530895,1.0
331,636.7878,423.27454,1678.19,5.57,-214.67017,340.4256,16.589622,15.552009591230874,288800,Education,1923.0,3,0.002204936204381975,-0.0007433151755555728,0.66366047,2.0
332,415.19714,80.125404,736.59,254.11,-33.908848,67.13242,-7.320391,15.530068886337542,90400,Education,1970.0,3,0.004592837950406384,-0.00037509372472470316,0.1925179,1.0
333,61.363056,23.957726,167.3,29.48,-20.04435,20.79132,-24.774544,15.538390199221432,59900,Education,1962.0,3,0.00102440787604316,-0.00033462462513831416,0.38416535,1.0
334,49.191956,30.035635,163.22,14.42,-32.498196,31.511591,-37.75898,15.520334325623999,57100,Education,1960.0,3,0.0008614902640305118,-0.0005691353154619596,0.5984153,1.0
335,452.84924,218.09492,979.12,0.0,-274.85266,218.28181,-37.681877,15.552009591230874,229000,Office,2010.0,3,0.0019774989767034315,-0.0012002247201226741,0.48054487,1.0
336,37.697716,22.755953,143.18,5.91,-21.976526,20.963556,-36.299038,15.552009591230874,43000,Education,1923.0,3,0.0008766706764790898,-0.000511070120703611,0.5880438,1.0
337,87.71175,20.878279,164.54,27.8,-10.70462,17.0409,-10.577094,15.552009591230874,22334,Entertainment/public assembly,1977.0,3,0.003927098554547585,-0.00047927559262718266,0.23534966,1.0
338,81.32271,35.63734,196.91,27.37,7.565222,21.591595,13.138441,15.586054499656516,23803,Entertainment/public assembly,1969.0,3,0.0034163463338045207,0.0003178130476600161,0.43289804,1.0
339,15.553606,9.51905,141.53,6.75,2.1164324,7.851187,21.688087,15.552009591230874,71100,Education,1970.0,3,0.00021875368888377373,2.9766563457053845e-05,0.57504386,1.0
340,13.885369,16.378891,71.64,0.0,6.264338,14.855565,74.44869,15.552009591230874,1843,Entertainment/public assembly,1970.0,3,0.007530026735814688,0.0033971464297776624,1.1003349,0.0
341,218.83089,94.39051,482.6,27.12,-34.390854,46.787327,-14.27653,17.066893358414124,158000,Education,1959.0,3,0.0013849968471137545,-0.00021766225455431256,0.42937782,1.0
342,25.013668,13.553466,87.0,0.0,2.4303002,9.29353,10.704581,15.554550645198129,15420,Lodging/residential,1970.0,3,0.0016220522703004172,0.000157596798894254,0.52101326,1.0
343,41.362823,22.904858,106.56,2.88,-18.099546,21.93824,-29.403612,15.552009591230874,22000,Public services,1970.0,3,0.0018800428837929242,-0.0008226692619651433,0.540683,1.0
344,125.47113,37.370728,273.17,38.3,-24.133419,31.308096,-16.513092,15.538390199221432,77500,Education,1942.0,3,0.001618961437543951,-0.000311394937315199,0.2954882,1.0
345,0.74209756,0.97336185,5.16,0.0,0.054966807,0.55422205,3.0535727,15.586054499656516,7250,Lodging/residential,1970.0,3,0.00010234416723086939,7.58058300447076e-06,0.5587298,1.0
346,32.076218,11.473349,68.2,12.57,1.7835166,5.813041,7.1724787,15.552009591230874,17709,Entertainment/public assembly,1970.0,3,0.001811192413967656,0.00010070675581205638,0.34687608,1.0
347,156.35445,59.451614,322.26,0.0,-39.10418,43.86624,-20.589527,15.538390199221432,75900,Education,1974.0,3,0.0020599787408747293,-0.0005151997916012203,0.37781972,1.0
348,20.63464,4.82782,36.52,9.34,-0.5080787,3.129504,-1.9851199,15.538390199221432,10577,Public services,1969.0,3,0.0019507127755710185,-4.8031640607257224e-05,0.22315231,1.0
349,102.666916,24.46514,173.64,67.99,-3.939806,11.702373,-3.109459,15.588756583466912,45098,Public services,1970.0,3,0.002276478766570316,-8.735905418073728e-05,0.23599756,1.0
350,146.18224,63.54702,410.15,0.0,-47.809586,56.34283,-24.772522,15.560194174757282,83800,Education,1944.0,3,0.0017443972711277125,-0.0005705133061811799,0.4317574,1.0
351,61.908653,29.049492,165.55,21.19,-28.19951,23.358696,-31.77179,15.538390199221432,58908,Education,1910.0,3,0.0010509201184755697,-0.0004786961342806841,0.4617726,1.0
352,226.99788,94.28061,662.7,139.59,1.2855784,51.741203,1.5250556,15.521205510907004,144900,Education,1970.0,3,0.0015665722046660844,8.872115237950734e-06,0.4135153,1.0
353,119.36087,48.05749,300.56,49.07,-39.397705,37.206955,-25.212769,15.538390199221432,99700,Education,1955.0,3,0.0011971882966201755,-0.00039515857492026157,0.39927837,1.0
354,28.912024,11.670428,87.25,9.41,-4.297078,9.028676,-12.714914,15.591434787587312,77500,Education,1970.0,3,0.0003730535547194426,-5.5445454028069246e-05,0.39015844,1.0
355,192.84969,48.286945,332.53,110.04,-18.295128,27.644175,-8.541575,15.538390199221432,182500,Education,1970.0,3,0.0010567048162418032,-0.000100246726695483,0.24909478,1.0
356,4.259477,4.695118,13.54,0.0,0.19967349,2.4191947,25.511028,15.552009591230874,4336,Public services,1970.0,3,0.0009821252336913275,4.603954086607163e-05,0.89269674,0.0
357,2.589398,2.2123075,10.28,0.0,0.01091369,1.5276725,9.691801,15.520334325623999,2000,Lodging/residential,1970.0,3,0.0012940519276647077,5.4541177515206726e-06,0.616345,1.0
358,74.62672,20.743097,145.38,35.83,-17.433943,16.124098,-19.107578,15.538390199221432,77700,Education,1970.0,3,0.0009604344424623819,-0.00022437218047129128,0.27428266,1.0
359,7.4547453,4.9195333,28.32,2.44,-3.0499358,4.5695224,-24.053059,15.552009591230874,4925,Public services,1970.0,3,0.0015133465880356424,-0.0006191505923098875,0.5818665,1.0
360,57.252644,10.953853,96.41,0.0,-11.3111725,11.633057,-15.771571,15.538390199221432,69600,Education,1949.0,3,0.0008225836350800287,-0.00016251451107529436,0.18804044,1.0
361,20.526476,7.4799294,40.46,0.0,-0.27928078,3.5552766,-0.49075258,15.538390199221432,13224,Public services,1965.0,3,0.0015520964768523304,-2.1117639451486626e-05,0.3474758,1.0
362,10.204634,5.323254,34.44,1.52,-1.9905686,5.1442423,-11.680886,15.552009591230874,21368,Public services,1970.0,3,0.0004775438117257969,-9.315216612138614e-05,0.475094,1.0
363,41.041817,33.698742,177.98,1.06,-14.1655445,27.908401,-1.2535055,15.552009591230874,69300,Education,2017.0,3,0.0005922254615579253,-0.00020440606210426538,0.80155295,1.0
364,110.198296,39.507954,259.59,36.84,-27.648985,33.85239,-20.334816,15.520334325623999,83800,Education,1970.0,3,0.0013149997684187744,-0.00032993621685967493,0.3552928,1.0
365,1586.0907,268.68713,2225.28,0.0,-63.69656,174.77876,-3.7151783,15.551438356164384,819577,Healthcare,1922.0,3,0.0019352528962980795,-7.77187283040856e-05,0.16929539,1.0
366,19.397942,6.366218,42.76,8.07,-0.08002369,4.181219,0.41137227,15.492533547425163,9941,Public services,1963.0,3,0.001951110600417971,-8.049053616793289e-06,0.312101,1.0
367,68.665794,20.811993,143.87,26.27,-8.956579,14.262345,-11.23496,15.552009591230874,20584,Entertainment/public assembly,1970.0,3,0.0033357199112246097,-0.000435102220469955,0.29874048,1.0
368,78.88073,41.814636,197.33,23.68,-15.503854,34.02801,-13.139654,15.552009591230874,16500,Retail,1970.0,3,0.0047803605645289965,-0.0009395705592335372,0.52346337,1.0
369,17.988789,5.052578,33.92,7.47,-4.2295294,4.136031,-18.247578,15.552009591230874,6431,Public services,1970.0,3,0.0027967643975025385,-0.000657576085323125,0.26608217,1.0
370,38.41652,18.471794,107.33,7.09,-5.771581,17.26219,-11.426799,15.552009591230874,15960,Entertainment/public assembly,2005.0,3,0.0024068992647728253,-0.0003616052360718699,0.4686308,1.0
371,13.601982,11.153081,39.51,0.0,-0.22833651,5.4490433,-0.13665473,15.552009591230874,5554,Entertainment/public assembly,1970.0,3,0.0024486016411699764,-4.110468281592258e-05,0.763806,1.0
372,55.260624,26.644476,158.28,0.0,-25.17386,22.53527,-31.460575,15.552009591230874,49100,Education,1911.0,3,0.001125448034294307,-0.0005126954756507353,0.47359014,1.0
373,106.981064,33.222973,227.8,8.69,-31.58918,31.162046,-22.801588,15.552009591230874,46484,Education,1932.0,3,0.002301410430090856,-0.0006795564158906267,0.30767405,1.0
374,331.86734,105.80597,658.39,96.6,-34.525417,55.628384,-9.239294,15.524195948265994,350000,Lodging/residential,1949.0,3,0.0009481896911377128,-9.864376766889483e-05,0.31786227,1.0
375,2048.4927,363.5024,3095.44,31.78,-261.17953,343.56982,-11.084493,15.552009591230874,850354,Office,1989.0,3,0.0024089852776560967,-0.00030714176421860206,0.17736214,2.0
376,939.26025,280.31543,1723.08,0.0,-63.97252,140.2669,-5.3684874,15.644183864915572,585955,Office,1942.0,3,0.0016029535560797227,-0.00010917631856470185,0.29812536,1.0
377,11.718262,5.6434283,30.89,3.88,-0.12441559,2.8381643,0.9297124,15.586054499656516,12506,Public services,1970.0,3,0.000936936253198209,-9.947676609829574e-06,0.4437264,1.0
378,49.01321,15.530077,82.07,23.12,-0.73624027,8.317379,-0.59249395,15.552009591230874,35241,Public services,1978.0,3,0.0013907613159477572,-2.0890989948175502e-05,0.3105195,1.0
379,15.111038,10.210993,46.29,3.13,2.4630349,4.566517,30.987095,15.552009591230874,7675,Entertainment/public assembly,1970.0,3,0.0019686084168848116,0.000320874787420578,0.63378865,0.0
380,102.51534,40.160473,249.66,44.71,-35.006313,31.97662,-26.014532,15.538390199221432,95100,Education,1927.0,3,0.0010779628259682057,-0.00036809616433028684,0.3879664,1.0
381,11.188876,6.5415187,42.45,0.73,1.5327992,6.423658,21.942583,15.538390199221432,1858,Entertainment/public assembly,1970.0,3,0.0060187607057765324,0.0008245289101274889,0.5366794,0.0
382,85.860405,40.477882,219.2,0.0,-48.507847,40.62776,-35.662193,15.520334325623999,47984,Education,2002.0,3,0.0017893175985883446,-0.0010108960473538687,0.46601075,1.0
383,52.866898,29.355837,119.61,10.29,-5.319487,10.918853,-9.01013,15.538390199221432,27318,Warehouse/storage,1970.0,3,0.0019351695736669649,-0.00019471748947176508,0.54496986,1.0
384,20.506327,5.2484303,37.76,0.0,-1.2973579,3.9990296,-5.2686305,15.552009591230874,13728,Office,1970.0,3,0.0014936504243145924,-9.44976266903613e-05,0.24404122,1.0
385,33.82709,14.812412,77.71,11.69,-0.46697256,7.106679,0.20608915,15.538390199221432,18432,Public services,1973.0,3,0.0018351375911159885,-2.533350836491485e-05,0.42531294,1.0
386,41.275433,12.3557005,95.86,0.0,-2.8197083,13.055925,-3.2542794,15.520334325623999,17262,Entertainment/public assembly,2003.0,3,0.0023909768051132434,-0.00016333825796909903,0.2922667,1.0
387,236.32657,146.57692,624.2,66.74,-131.01735,137.7786,-35.387905,15.520334325623999,104200,Education,2009.0,3,0.0022679875299038937,-0.0012573521294725009,0.617617,1.0
388,42.783375,9.518118,65.21,18.52,-0.09335975,6.6549144,0.011628016,15.552009591230874,30810,Public services,1970.0,3,0.0013885746904150125,-3.0300786566321874e-06,0.21739115,1.0
389,63.30865,11.217577,99.53,37.02,-0.79230344,9.495603,-0.98423254,15.520334325623999,57165,Education,2014.0,3,0.0011074528735692368,-1.3859697074397667e-05,0.1744334,1.0
390,88.22821,38.838436,204.18,34.88,-42.30709,40.08027,-31.555964,15.552009591230874,34400,Office,1970.0,3,0.0025646990043666973,-0.0012298215388877457,0.43527082,1.0
391,82.9558,26.980726,197.11,39.49,-11.597372,18.739204,-12.056848,15.538390199221432,87107,Education,1970.0,3,0.0009523327698659189,-0.000133137852494073,0.32136822,1.0
392,79.609985,30.942238,175.58,11.47,-30.691618,30.431974,-27.50063,15.552009591230874,53000,Education,1912.0,3,0.0015020468548058055,-0.0005790762054621279,0.38385117,1.0
393,55.625885,29.75697,155.96,0.0,-35.010464,26.856731,-38.994446,15.552009591230874,59400,Education,1900.0,3,0.0009364469455020222,-0.0005893918236157575,0.5255012,1.0
394,22.201422,8.6430645,65.79,0.0,-2.759104,8.131915,-8.792826,15.552009591230874,3545,Entertainment/public assembly,2000.0,3,0.00626097623735784,-0.0007780891182862361,0.37252307,1.0
395,19.378515,4.9927006,34.08,0.0,0.2872751,3.0706356,2.2701175,15.552009591230874,8925,Public services,1912.0,3,0.0021710189607360825,3.218408085534371e-05,0.24499825,1.0
396,26.698345,13.290084,100.93,5.06,-3.0956779,11.460326,-9.072736,15.552009591230874,16768,Public services,1980.0,3,0.0015921250631716962,-0.00018460718305388606,0.4798151,1.0
397,76.17106,23.873682,160.64,45.36,-13.916564,17.60688,-14.475047,15.586054499656516,54061,Public services,2006.0,3,0.0014089574683656756,-0.0002574185932398345,0.30936056,1.0
398,70.409935,27.1684,174.38,36.76,-17.172987,19.008528,-19.899446,15.520334325623999,62200,Education,1970.0,3,0.0011319743251323707,-0.0002760885996085743,0.38045686,1.0
399,118.45283,38.88005,266.91,42.46,-36.48729,31.629076,-23.82691,15.5340768702814,180000,Education,1939.0,3,0.0006580676077000311,-0.00020270603734818662,0.32548454,1.0
400,32.80486,11.491166,71.84,16.14,-1.5338362,4.862116,-4.2871227,15.552009591230874,19315,Public services,1970.0,3,0.0016983256969029278,-7.940755050407973e-05,0.33992645,1.0
401,44.041546,30.00853,170.19,0.0,7.7550054,26.2633,37.796158,15.552009591230874,12660,Entertainment/public assembly,1970.0,3,0.0034785203276139266,0.0006125112834412494,0.6662411,0.0
402,4.4127483,0.8455968,7.57,3.31,0.91356647,0.84748966,20.325087,15.537721403268199,2818,Public services,1970.0,3,0.0015653594667584222,0.00032407466127924055,0.1562232,1.0
403,50.2149,10.519673,86.53,42.07,-4.190098,10.519673,-7.562671,4.4010989010989015,49500,Education,1962.0,3,0.0010144219504749194,-8.464673054762309e-05,0.2054026,1.0
404,180.38397,30.231691,281.73,0.0,-4.9905014,20.895546,-2.4616108,15.552009591230874,5783,Public services,1970.0,3,0.031186717179800958,-0.000862811446024999,0.16667235,3.0
405,50.735004,20.05492,162.51,19.29,-6.14049,16.971561,-10.128674,15.552009591230874,82200,Education,1916.0,3,0.0006172066571580495,-7.470091671736631e-05,0.38764703,1.0
406,14.960175,9.960209,60.64,2.72,0.7666487,9.735074,12.8397455,15.552009591230874,2347,Entertainment/public assembly,1970.0,3,0.006371454242140918,0.00032651137554259684,0.6240664,1.0
407,534.40625,230.19482,1104.92,0.09,-179.78766,230.86507,-23.552767,15.552009591230874,325217,Education,2006.0,3,0.0016432246985099226,-0.0005528219799992813,0.42994422,1.0
408,5.3497763,1.1813155,12.26,0.0,0.646739,0.8616131,12.053862,15.552009591230874,16098,Entertainment/public assembly,1929.0,3,0.00033230488030345807,4.0172619792687775e-05,0.1860405,1.0
409,132.53093,36.803116,307.08,8.49,-28.021223,33.83173,-17.534582,15.552009591230874,38500,Education,2016.0,3,0.0034422723972216225,-0.0007278050717705334,0.27561492,1.0
410,80.36347,39.93579,209.98,27.14,-25.682491,25.08797,-25.664673,15.538390199221432,64113,Education,1924.0,3,0.0012534465480996862,-0.00040057540166719025,0.49083194,1.0
411,16.784077,11.198247,53.22,0.44,5.848659,10.229788,84.53509,15.552009591230874,6139,Entertainment/public assembly,1970.0,3,0.0027335629789371056,0.0009525503320103747,0.6296783,0.0
412,93.33659,44.303703,218.04,0.0,-38.40298,33.04136,-30.403418,15.552009591230874,110000,Education,1970.0,3,0.0008485067738286897,-0.00034911483354190746,0.46963432,1.0
413,7.101837,1.9471756,13.85,0.0,0.3197678,1.290706,4.774703,14.448585732165206,14839,Warehouse/storage,2005.0,3,0.0004785604554045232,2.15476956168275e-05,0.24033754,1.0
414,54.57019,26.931435,143.01,0.0,-9.785633,14.643732,-14.836839,15.552009591230874,36387,Entertainment/public assembly,1970.0,3,0.0014996754542620507,-0.0002689247303275311,0.48463815,1.0
415,33.36322,10.662496,80.96,15.62,-7.117891,9.714742,-16.675064,15.552009591230874,41329,Education,1970.0,3,0.0008072397825996552,-0.00017222092511029154,0.310288,1.0
416,8.929488,2.9499204,17.89,3.0,-0.008537879,2.1663706,1.2096702,15.552009591230874,7079,Public services,1970.0,3,0.0012612271443598689,-1.2059151431766607e-06,0.29708686,1.0
417,154.05157,57.861687,315.13,0.0,-31.156496,41.76081,-17.67828,15.552009591230874,69600,Education,1978.0,3,0.0022133528930192276,-0.0004476443736149428,0.37317702,1.0
418,162.77812,67.19688,405.92,37.11,-57.800457,55.763123,-26.778967,15.552009591230874,86120,Entertainment/public assembly,1926.0,3,0.0018901095197250634,-0.0006711540390930484,0.41029215,1.0
419,97.881966,65.0878,300.61,0.0,-8.032152,50.74011,15.175559,15.552009591230874,271300,Education,1940.0,3,0.00036078733818602595,-2.9606054441020564e-05,0.65823734,1.0
420,328.56296,57.043785,492.8,189.05,-26.231379,49.03273,-7.3255563,6.211550151975684,81397,Public services,2004.0,3,0.004036499149409959,-0.00032226072575859173,0.17308919,1.0
421,29.405348,22.843737,135.3,3.4,-0.17092812,15.55549,2.6558213,15.520334325623999,11274,Entertainment/public assembly,1970.0,3,0.0026080131107846277,-1.5159922005596288e-05,0.75130653,1.0
422,11.086542,5.620674,26.62,0.0,-2.1630952,3.136867,-15.85876,15.552009591230874,8726,Public services,1970.0,3,0.0012703726514858029,-0.000247862408138488,0.46503574,1.0
423,2.1192398,1.945533,9.84,0.0,-0.45260823,2.1942222,6.158459,15.588756583466912,969,Entertainment/public assembly,1970.0,3,0.0021847833063184602,-0.0004666064203399973,0.6237202,1.0
424,24.814814,10.307556,75.21,5.62,-0.69172466,5.2782035,-2.9418178,15.552009591230874,32527,Public services,1970.0,3,0.0007628754800138834,-2.12655145724419e-05,0.39928842,1.0
425,157.72836,45.289967,375.27,14.54,-35.51008,38.156467,-18.087511,15.552009591230874,202829,Warehouse/storage,1983.0,3,0.0007776382341720129,-0.00017507310767724587,0.28533003,1.0
